0,0.2556607051082729
1,0.25041404211107476
2,0.25627513172135324
3,0.2551831715768339
4,0.2593774069349244
5,0.24602068333580718
6,0.24340017860216628
7,0.24573750501507258
8,0.2549812432766488
9,0.24990274564260642
10,0.26770175575909755
11,0.24880559903953448
12,0.25145990017481795
13,0.24695396865920297
14,0.25188688012359356
15,0.24909996505278345
16,0.2510349846682595
17,0.2349034938891153
18,0.24877120261197327
19,0.21395871611576325
20,0.2597642014278382
21,0.2505084182078818
22,0.26209198792594307
23,0.2490437238641863
24,0.2500485811192738
25,0.26674521814298124
26,0.2667112982662186
27,0.233236376579015
28,0.2584097430478254
29,0.23257411404290895
30,0.23928416824896678
31,0.2583373401694055
32,0.24914172418004765
33,0.24985755866540113
34,0.23110188600232512
35,0.24754912558177677
36,0.2686462146962428
37,0.25605872165806465
38,0.25937973482278087
39,0.26644384626711015
40,0.2405115746162645
41,0.24575572030252327
42,0.24825646909157956
43,0.25641051344788546
44,0.2489490042966968
45,0.25199636443350804
46,0.25103714545996514
47,0.24693998634457487
48,0.24954258964564094
49,0.24264026279740064
50,0.24740982219642826
51,0.2651729108533992
52,0.2374558183638126
53,0.29219380761021985
54,0.2553269729128691
55,0.24386544989040934
56,0.2365585062283534
57,0.24426356787007356
58,0.23873928276753492
59,0.2853632269929277
60,0.2745358014847848
61,0.25068916090268006
62,0.25062429308310225
63,0.24271380733223782
64,0.24150554226324084
65,0.25059321851151417
66,0.2576093144563079
67,0.2346507934626122
68,0.24389590242494025
69,0.24248456726264742
70,0.2507228563370017
71,0.267251704719455
72,0.2513733504119172
73,0.26179006508580366
74,0.25055193299913736
75,0.25308923339904954
76,0.24217894866550307
77,0.24995882242911216
78,0.2691215236319951
79,0.24802265386965056
80,0.2376614101324995
81,0.26253492047470073
82,0.2573811049314783
83,0.27490334890984097
84,0.25689214549718686
85,0.2485798096603436
86,0.2513931659848257
87,0.25219924937995436
88,0.2362162235611908
89,0.2579684000096448
90,0.2509242066511631
91,0.25063666605181334
92,0.23817191291970366
93,0.2684697354585211
94,0.2397608417800852
95,0.23826420969524573
96,0.2374583086221684
97,0.23621261021187057
98,0.24915410149596642
99,0.24576303947281175
