2.577321715143332526e-01,8.750493751971720746e-01,2.125884668471111905e+00,9.878247165344101743e-01,5.037082006857729333e-01,2.053177748302975836e+00,1.122426601023334802e+00,8.066001869196474106e-01,6.053183583162741188e-01,8.218749453678552142e-01,7.455429600031474591e-01,7.191495519855848340e-01,7.633846390910657975e-01,6.212490294645420796e-01,6.073997351826687652e-01,1.113822286991476007e+00,9.193808090785037246e-01,7.200227214107804974e-01,9.005782625579492606e-01,5.227628233781698164e-01,8.440460913941368881e-01,1.823766597474526741e+00,1.188613402339418812e+00,1.059132516690651560e+00,1.031533780063817352e+00,1.070383579625845627e+00,1.082245374276277428e+00,6.842553083288224203e-01,3.835414208043762319e+00,1.119152679086460989e+00,8.816066240978108759e-01,1.911843084525273184e+00,1.368755041866539734e+00,1.203049127954809672e+00,2.642769674708146610e+00,8.441454359341836744e-01,1.245104711147239973e+00,1.741225812851384891e+00,1.965787282092596122e+00,1.175958151776313576e+00,1.022139706032767714e+00,1.066114168582637411e+00,4.033978904290428935e-01,7.036093348502170386e-01,8.663028720519211356e-01,1.081553346546567207e+00,9.754165361226806441e-01,1.101457581694955223e+00,9.198711894614984841e-01,9.294490889501016984e-01,1.360145039356458474e+00,1.222875255051631749e+00,1.587065716827925854e+00,3.273295539313300750e+00,2.089516883364037181e+00,2.391135887536127491e+00,9.466838242633862643e-01,1.492920461253583353e+00,1.315666126276482606e+00,3.441591770981524245e+00,1.394018133935755799e+00,1.280180308803602562e+00,1.440084159550194753e+00,7.259062432387707320e-01,1.321636875119965193e+00,1.385288919115394091e+00,1.540999220713493489e+00,1.912287614810506575e+00,9.834347566710740507e-01,1.274677650228390968e+00
4.906062748635225401e-01,1.738149875641918640e-01,1.090180610678806561e+00,5.843822207436302207e-01,7.209385046566669786e-01,4.587502512407889421e-01,6.608450938722861823e-01,8.667146526932167916e-01,6.666364827156562312e-01,5.017298159305094707e-01,5.807875455251976238e-01,7.193371825125575159e-01,5.191274716347810125e-01,7.446815797473029797e-01,7.300012691511938989e-01,9.550079709573551234e-01,7.924529825459949439e-01,9.636685395730374415e-01,6.969804362954575838e-01,7.216393603545829816e-01,9.363881315078453893e-01,9.552415338726479854e-01,8.857683638247056956e-01,8.659286175548085440e-01,1.249213140416701728e+00,9.968342876384909124e-01,1.098191576993041929e+00,1.089197991039764668e+00,2.963596782069715108e+00,1.126804684710312365e+00,1.404436214164232588e+00,1.299029590698358438e+00,7.451191059847753762e-01,1.028859790565897603e+00,1.309495703988944104e+00,1.183175032710315877e+00,1.168286308545388730e+00,8.267102328182573956e-01,2.912546406232560781e+00,1.477581666689182782e+00,9.281138565014807051e-01,8.263313842300651357e-01,9.703362593462937502e-01,9.779904821913969482e-01,9.730747484288958526e-01,9.478480397023343329e-01,8.478921413129256734e-01,7.193845526842901350e-01,9.095912007206446992e-01,5.520302881593636135e-01,7.141979978547738916e-01,7.486504042706811912e-01,1.548680637210706923e+00,8.838897778804780669e-01,1.393760287510063201e+00,9.152168759462255831e-01,9.153060082340771508e-01,1.188256418412670046e+00,1.106835496608978620e+00,1.690483856377942073e+00,1.188251487951450303e+00,1.058768614634548966e+00,1.022937128744245916e+00,8.471714368299252396e-01,8.808917588406347532e-01,8.246559490615474886e-01,1.390363182434616984e+00,7.446652924239768323e-01,1.017122059186015059e+00,9.857893718888490753e-01
1.919622430080043740e+00,9.597750739403406728e-01,2.495681931459273750e-01,8.000479112338265697e-01,1.186481502487806816e+00,1.925839634853087512e+00,1.381475048860939969e+00,1.796851408036934439e+00,1.100531974669076485e+00,1.035163803463811538e+00,1.259008695090737762e+00,1.372769233553272406e+00,1.545631021738940847e+00,1.670575977355194475e+00,2.436422704616571178e+00,2.259644205732015632e+00,3.345093536990880079e+00,2.375513564818200862e+00,1.572060898156321107e+00,1.929273302927030809e+00,2.019441847780784727e+00,2.045013314984446495e+00,2.101603691524994932e+00,2.817107589976072024e+00,3.450340041322817353e+00,4.342461470386644429e+00,3.024083113598260208e+00,2.219076279740121560e+00,6.291201529532924219e+00,2.649975860570485953e+00,1.609934109622396692e+00,2.444157528768769794e+00,1.370098012702698709e+00,1.359823223944939263e+00,1.461553785262075467e+00,1.604236325999160551e+00,1.751917988097915213e+00,1.321682927298663435e+00,2.641308559730505046e+00,1.356100474097811093e+00,1.938888084916449372e+00,1.128909658432693197e+00,2.421139424499378467e+00,2.115277231970595917e+00,2.145479884071736176e+00,1.274326467731236923e+00,2.129967091721769901e+00,1.368470804924334816e+00,1.580552234641741993e+00,1.059551545509832327e+00,1.240787608680889775e+00,9.943182799135793504e-01,1.460180742678291788e+00,1.699028731125076908e+00,2.165730145989372080e+00,1.235694125849398084e+00,1.092192224186222527e+00,1.414660417546140359e+00,1.351852402872114389e+00,1.522449775940304395e+00,1.641446419867444995e+00,1.590878421751512173e+00,1.722532120225740648e+00,1.348552567201466879e+00,1.385097105536275741e+00,1.080331185606337563e+00,1.767841848705843599e+00,1.024057706150538261e+00,1.417141146527786999e+00,1.299898663249605235e+00
1.606305411444179099e-01,2.416579198615781965e-01,5.282457893016576644e-01,4.463060725961748298e-02,1.002638716886632975e-01,2.178154889094311986e-01,1.466412380489478806e-01,1.304193274546307790e-01,3.300593659906181920e-01,2.572261136884290145e-01,1.912222136983726672e-01,2.583253325263930034e-01,1.967932818345458079e-01,1.273890696112710830e-01,1.388798478527921154e-01,1.756613059599101689e-01,3.792709107496702869e-01,2.082465525368141224e-01,1.518567515565986126e-01,1.399960735757428132e-01,3.705173016510825423e-01,2.603740607140718755e-01,2.983401582074494685e-01,2.927838057833005991e-01,2.482467652161437777e-01,2.778054372310974629e-01,4.129923741847901786e-01,4.460187870605011318e-01,7.283194677214018808e-01,4.165533435743218882e-01,2.881278056192235204e-01,3.327941583840154371e-01,3.058712334736206628e-01,2.900808873708808355e-01,3.243411009354952856e-01,3.680514668915533805e-01,3.934989575552015340e-01,2.903842762069847594e-01,6.840455302720830355e-01,3.524007317457021338e-01,2.725400332820107074e-01,2.475754622794832105e-01,1.668485107491793074e-01,1.596557162710252054e-01,1.688453743035278343e-01,2.827472932267369732e-01,2.943024791619677227e-01,2.234874125004724377e-01,1.206529591171632276e-01,1.052914373998704300e-01,3.008699373067862948e-01,2.379491270375153900e-01,3.656446198730278763e-01,8.120295381115437694e-01,7.534905757458723041e-01,3.907658925207960210e-01,2.528109655584552251e-01,2.874131619542659721e-01,4.086567957056081446e-01,5.406930808405383537e-01,3.537667118699919788e-01,5.348905280624163261e-01,5.637532528638014018e-01,2.409354253174330607e-01,2.044284543760445938e-01,3.244887308866775677e-01,4.544913592172925565e-01,3.892471777945628042e-01,2.733414367806111245e-01,2.962375945616766426e-01
4.630701433879613194e-01,4.414730945101013049e-01,1.328130032120151460e+00,6.473345586579181132e-01,1.639661885894964088e-01,4.692779011492839714e-01,4.639896570639130413e-01,6.621188044917272197e-01,7.838777896607292961e-01,5.684812244075687637e-01,6.944017248058602654e-01,6.670631155127986212e-01,5.519443652051315707e-01,6.861398909249071254e-01,9.712763270532763782e-01,7.881874459069743155e-01,1.249757610559050214e+00,7.338458959165209405e-01,5.722853071106364098e-01,4.980055905362785196e-01,1.721656099872676204e+00,1.053797127155919000e+00,1.326646354897804914e+00,1.674470201002159042e+00,2.030982474178994135e+00,1.870025640527083421e+00,1.461028175874685253e+00,2.463076856818072535e+00,4.389039126132089130e+00,1.635413094736028805e+00,1.665082606245891217e+00,1.859437815610373690e+00,1.081840689716337067e+00,1.206877395640903128e+00,1.048062696558400342e+00,1.629211087847180384e+00,1.485467290359600234e+00,7.536229271423913190e-01,2.722369401324170379e+00,1.550182559459720721e+00,1.546523628128999128e+00,1.123295764683722942e+00,7.333296721593310918e-01,1.214436836748018278e+00,8.069473119696052299e-01,1.408051045809264101e+00,1.725076012352307453e+00,1.903915711574415415e+00,7.989021271895460075e-01,6.120823727166048167e-01,8.832900429996546343e-01,1.151691140307311345e+00,1.584129654173667578e+00,2.627518514108065251e+00,2.275299400261806326e+00,5.395588649934625058e-01,8.982927489376383301e-01,1.708763385508910826e+00,2.333853132099636962e+00,2.961187989014888444e+00,1.548331334333105325e+00,1.745660647561027901e+00,1.575929922394027294e+00,8.487081464695003241e-01,8.037201503753234055e-01,1.052176240685874342e+00,1.902748744229436406e+00,1.296699836671420636e+00,1.208035195991729926e+00,8.457861923943060800e-01
8.699569142043838132e-01,7.947354984402941191e-01,6.644781705635319780e-01,1.074374452908902766e+00,5.633586108893212652e-01,1.725303493129030363e-01,7.685511411527724546e-01,4.129281519485777374e-01,5.900422851207760555e-01,7.857295968753764681e-01,9.660529841032018394e-01,9.753606069020069880e-01,7.138546780203808284e-01,9.876158654883816501e-01,1.127328992256211748e+00,1.063433155387270013e+00,9.634228884656818037e-01,1.362035526115206840e+00,9.583874082366450331e-01,1.371858994046618596e+00,1.332011079902891026e+00,9.030673654378534865e-01,9.998950599425442398e-01,1.299018120787412967e+00,9.885999451829957652e-01,1.240147077878294368e+00,9.308074249367642716e-01,1.692657359958181562e+00,3.476705996305628155e+00,1.268982921586834456e+00,1.601311815052405940e+00,1.595433002655100685e+00,6.736106140177793300e-01,1.059936998944705833e+00,1.460218288997901404e+00,1.230690848584542030e+00,7.928422495005384985e-01,7.599803638100314229e-01,3.725954473091032337e+00,1.302094157400328855e+00,8.204907529619354101e-01,8.437473919132706390e-01,1.090605697346995751e+00,9.800845884434319366e-01,9.372923766342057261e-01,6.877342464896194496e-01,8.913358675970119993e-01,7.706956891303753387e-01,8.082872254273677504e-01,8.083974996199785323e-01,2.087420596146057239e+00,1.355951926086081949e+00,2.254842356843433482e+00,2.438007007351780331e+00,1.929665079005119521e+00,1.562394467173110035e+00,1.405364822293379445e+00,1.983549659623506267e+00,2.020224276087939863e+00,2.502448043167003089e+00,1.193259310198361955e+00,1.073894466106018797e+00,8.109708524143965924e-01,6.431200819660325418e-01,8.440767397711546050e-01,8.239323304593795250e-01,1.422517626714298489e+00,1.293122274187671561e+00,1.240148086558013896e+00,8.775634292309344442e-01
5.859095502013155210e-01,5.742023337184252174e-01,9.096377953718864928e-01,8.832712508390598849e-01,1.004034496691535772e+00,6.797363457160762179e-01,2.743792499922896866e-01,6.861156896497938584e-01,7.387818515038911960e-01,5.854686278575328418e-01,6.675865365327934287e-01,8.040132153246325464e-01,6.962042031820163679e-01,6.958852429239318349e-01,6.999428199524843075e-01,8.962288375483337122e-01,8.528999626375420862e-01,6.142172048868214107e-01,6.565074891583425609e-01,7.035309111681867789e-01,8.499355590726821452e-01,1.023807788983439160e+00,8.684789883387483700e-01,1.315655507218589371e+00,1.008210672319304058e+00,1.232160584538954939e+00,1.048244728013010052e+00,1.290862453006691446e+00,4.511660719927235164e+00,1.037486673119968339e+00,1.295605836526274812e+00,1.861357184776469831e+00,1.029793462594581488e+00,1.038892323032970078e+00,1.570434385864361015e+00,1.019621288402161596e+00,1.339567000542811526e+00,1.060178404568154820e+00,2.032350246443371589e+00,1.447154618088232425e+00,9.565756486394459968e-01,1.044167686063637746e+00,8.141594874320329245e-01,9.777410496231996317e-01,7.116592136512319700e-01,9.301212844335048358e-01,9.671197000057780713e-01,9.323843518899689320e-01,1.009960766758452921e+00,7.182347162292688214e-01,7.405314047746006656e-01,8.153063619619959068e-01,1.185289673070370808e+00,1.666375322432533279e+00,1.632318109657905358e+00,1.139922262978878109e+00,9.334096641592626309e-01,1.156933649850199419e+00,1.394204510791085427e+00,1.822653539190489669e+00,1.291053519682890061e+00,1.255470740768783955e+00,1.074675571285782061e+00,8.559994367236534174e-01,1.202952414780819046e+00,8.521082743600086884e-01,1.265675994602033727e+00,1.075848314680418305e+00,1.049015871958404844e+00,9.754343438760021412e-01
4.766501305185958381e-01,7.736729658369095874e-01,6.826860880533991427e-01,7.737518414008810463e-01,4.939652809970475622e-01,4.207453286217844868e-01,4.949917850765018779e-01,2.076187366773993292e-01,4.038035304528762026e-01,5.294974488730798123e-01,4.752227224328748334e-01,5.964821444770600500e-01,5.085058165275381237e-01,5.161546950555296887e-01,4.976185963092898401e-01,5.693956319480392159e-01,6.813368107863367884e-01,6.126091410025081840e-01,4.434938916849695545e-01,5.512177700133606972e-01,8.558630117233460011e-01,1.319950358475656893e+00,9.253166513618154010e-01,1.026277124872762458e+00,8.780939841936455936e-01,8.234928075697638405e-01,1.064169085562535644e+00,9.293453972852252498e-01,2.863800061765234606e+00,1.051268715726256353e+00,9.837509427774230319e-01,1.261769076836829706e+00,7.529906025551647009e-01,8.498644758595564896e-01,9.868230547639317285e-01,7.974700438488686594e-01,8.554319615033860735e-01,8.008725876096540741e-01,1.163738355228294274e+00,8.153204556192249486e-01,7.778178727400504311e-01,9.938714307496993028e-01,6.371333019739577885e-01,8.333262853865900377e-01,7.183058876859543807e-01,1.038064845959674187e+00,9.129803376370998480e-01,8.270358542218988473e-01,7.203928808239841164e-01,6.461528690455561330e-01,1.552209069153027921e+00,1.125490023888141122e+00,1.570789957870527997e+00,2.015374102285429458e+00,1.109241437073666070e+00,1.599572554628129417e+00,7.755016983443432377e-01,9.147731976832527145e-01,1.129245652357517615e+00,2.168191716153291093e+00,1.019303265501086742e+00,9.171735976072409313e-01,8.527884344038777487e-01,6.752776100666345593e-01,8.400870435877685338e-01,7.522812284159379193e-01,9.951058084147390570e-01,8.441966365362205682e-01,5.952495238744769379e-01,9.002314849051806789e-01
3.338182114400702338e-01,4.163524408658023646e-01,8.563550072073300434e-01,8.840236563283236926e-01,4.233568827865033524e-01,2.111377284723275904e-01,3.637103799353006428e-01,2.581278149445611070e-01,3.445776002976545793e-02,3.311191245407529293e-01,3.110880555224398436e-01,2.111487879978806714e-01,1.586679477028451746e-01,2.562007374783614733e-01,1.967180313283582171e-01,3.141687091000919807e-01,7.795100036571169788e-01,8.900454650325474448e-01,1.862214676463885832e-01,1.538866842590588813e-01,3.355089164498297749e-01,2.331568409385506024e-01,4.567374778970472726e-01,4.727441028059943817e-01,7.533957801357419326e-01,5.657206436600973332e-01,7.489160250797604057e-01,7.045821375914581575e-01,2.052130909415845750e+00,6.879180592762247359e-01,7.065981967662883223e-01,7.785058120687238237e-01,8.135740442434156172e-01,4.997917205215532954e-01,5.700813931657958689e-01,4.950901938713792583e-01,5.940563032553135558e-01,5.968625598938874788e-01,1.134643076384136640e+00,6.954851451012872277e-01,9.604704121414006091e-01,5.261407280482054416e-01,5.202582584767277973e-01,5.242813867727255106e-01,5.324085933347129096e-01,1.847716968580207286e+00,8.025199778169771481e-01,4.085352178998151174e-01,5.272157007012139296e-01,2.023729346624830450e-01,4.891228799473481548e-01,4.417346373052396524e-01,1.112633896962481606e+00,6.357590124424906675e-01,4.060341977964432858e-01,5.107149562549915256e-01,3.113849072431663090e-01,4.935572888184896478e-01,7.277997027920306561e-01,8.965058775021437221e-01,8.577514679842628276e-01,5.169987800388452515e-01,1.157409355178110166e+00,4.520109636705592626e-01,4.448716276388626767e-01,5.586120363585065363e-01,1.008274285393073733e+00,5.339440276072292546e-01,5.692152366507946537e-01,5.023188362373702809e-01
5.032737627405290404e-01,6.244224008689670535e-01,7.779905763946700636e-01,2.801981768034502163e-01,4.322892513581338414e-01,8.674499719271409059e-01,4.444627026845794915e-01,3.834157918948973287e-01,4.291098221261498424e-01,5.118002659316749081e-02,4.529005039989460468e-01,9.513161965626384386e-01,1.151732261031806592e+00,2.462089323088170190e-01,3.852426869619799965e-01,5.950783055510826536e-01,7.864046075531820890e-01,2.423635983331491051e-01,3.557013838564931363e-01,3.283652641083932844e-01,3.292710030631390006e-01,5.182213092779313079e-01,8.576101946009289101e-01,7.770972573978405240e-01,6.443289354374364120e-01,4.661884785228977424e-01,4.209795435294259591e-01,4.121029617548159774e-01,1.253738187947319727e+00,6.173887540243211403e-01,9.664481617255380463e-01,1.102767087323136108e+00,1.060210379098488032e+00,4.759803933548010790e-01,9.661261980491496759e-01,9.268120607456392657e-01,6.633862956130732735e-01,8.903724450345442687e-01,1.127894663826576549e+00,6.178885411380314885e-01,9.328357879264456143e-01,6.544870474269930405e-01,3.655887302376003012e-01,1.084597831685146785e+00,4.131769932409976587e-01,1.543443899277882947e+00,1.109195095333490144e+00,1.236993735748908030e+00,6.488277772345841798e-01,5.827412735381414244e-01,1.425382041175401904e+00,9.014644553373074576e-01,9.824916176824483038e-01,1.130500851251733607e+00,8.243439233143387002e-01,7.519195808242306045e-01,8.993530472224279260e-01,5.758418771920488233e-01,7.110957203012374661e-01,2.103014106735790367e+00,1.559522808874030053e+00,1.180312176127800150e+00,8.507457045256180406e-01,6.257570997142216651e-01,6.914972427883477879e-01,9.247740353590068185e-01,1.042287495484959248e+00,9.759444625089670478e-01,5.136171961112750983e-01,6.778532938067397540e-01
